Rating,Distance,Price,Popularity,Cuisine_Chinese,Cuisine_Indian,Cuisine_Italian,Cuisine_Mexican,User_Preference_Budget,User_Restaurant_Interaction
4.6,2.5,0.7689655172413793,0.671,1.0,0.0,0.0,0.0,1,"[3, 14, 4.3]"
2.2,4.4,0.2958620689655172,0.429,0.0,1.0,0.0,0.0,1,"[0, 0, 0.0]"
3.3,4.4,0.2379310344827586,0.045,0.0,0.0,1.0,0.0,1,"[4, 6, 3.2]"
4.6,2.3,0.3641379310344827,0.925,1.0,0.0,0.0,0.0,0,"[3, 23, 4.4]"
2.3,4.2,0.333103448275862,0.467,0.0,1.0,0.0,0.0,1,"[0, 0, 0.0]"
4.0,1.8,0.7972413793103448,0.6960000000000001,0.0,0.0,0.0,1.0,1,"[2, 1, 3.4]"
4.1,5.0,0.5144827586206897,0.444,0.0,0.0,0.0,1.0,0,"[5, 16, 5.0]"
4.8,1.3,0.3158620689655172,0.81,1.0,0.0,0.0,0.0,0,"[5, 28, 5.0]"
3.0,3.2,0.8579310344827586,0.733,1.0,0.0,0.0,0.0,0,"[5, 4, 4.1]"
2.5,4.2,0.0744827586206896,0.079,1.0,0.0,0.0,0.0,1,"[5, 15, 2.7]"
3.9,2.0,0.2944827586206896,0.54,0.0,0.0,1.0,0.0,1,"[2, 25, 4.2]"
4.1,1.4,0.5137931034482759,0.471,0.0,0.0,0.0,1.0,0,"[3, 6, 4.6]"
3.8,4.1,0.4724137931034483,0.172,0.0,1.0,0.0,0.0,1,"[5, 27, 4.3]"
3.1,3.2,0.269655172413793,0.881,0.0,0.0,1.0,0.0,1,"[2, 2, 2.9]"
3.8,1.7,0.2434482758620689,0.392,1.0,0.0,0.0,0.0,1,"[0, 0, 0.0]"
2.6,2.3,0.8537931034482759,0.951,0.0,0.0,1.0,0.0,0,"[1, 11, 2.3]"
3.5,4.5,0.6799999999999999,0.098,0.0,0.0,0.0,1.0,1,"[0, 0, 0.0]"
4.8,1.6,0.9986206896551724,0.793,1.0,0.0,0.0,0.0,0,"[3, 25, 5.0]"
2.0,2.7,0.18,0.212,0.0,0.0,0.0,1.0,0,"[0, 0, 0.0]"
2.8,0.7,0.5979310344827586,0.484,0.0,0.0,1.0,0.0,0,"[2, 8, 2.0]"
2.7,0.8,0.3434482758620689,0.465,0.0,0.0,0.0,1.0,0,"[1, 4, 2.9]"
2.4,3.8,0.0406896551724137,0.195,0.0,1.0,0.0,0.0,0,"[3, 12, 2.3]"
2.3,1.7,0.4848275862068965,0.725,0.0,0.0,0.0,1.0,0,"[2, 29, 2.4]"
2.5,1.6,0.9675862068965516,0.374,1.0,0.0,0.0,0.0,0,"[1, 29, 2.1]"
2.5,4.6,0.0034482758620689,0.077,1.0,0.0,0.0,0.0,0,"[2, 19, 2.3]"
2.5,2.0,0.5606896551724138,0.946,0.0,0.0,1.0,0.0,0,"[3, 22, 2.7]"
2.3,3.1,0.2558620689655172,0.407,0.0,1.0,0.0,0.0,0,"[3, 7, 2.0]"
4.8,4.8,0.7193103448275862,0.748,0.0,0.0,1.0,0.0,0,"[4, 20, 4.9]"
3.6,4.0,0.1772413793103448,0.405,0.0,0.0,0.0,1.0,1,"[3, 21, 3.7]"
4.6,1.2,0.8855172413793103,0.919,1.0,0.0,0.0,0.0,1,"[0, 0, 0.0]"
3.3,3.9,0.8875862068965517,0.739,0.0,1.0,0.0,0.0,0,"[0, 0, 0.0]"
2.9,4.2,0.9310344827586208,0.651,0.0,1.0,0.0,0.0,0,"[1, 23, 2.9]"
4.8,1.1,0.7986206896551724,0.144,0.0,1.0,0.0,0.0,0,"[4, 2, 5.0]"
3.2,4.5,0.0689655172413793,0.851,1.0,0.0,0.0,0.0,0,"[5, 14, 3.6]"
2.8,2.9,0.293103448275862,0.794,0.0,0.0,0.0,1.0,1,"[0, 0, 0.0]"
3.2,2.2,0.8579310344827586,0.439,0.0,0.0,1.0,0.0,0,"[0, 0, 0.0]"
3.4,1.7,0.0668965517241379,0.369,0.0,1.0,0.0,0.0,0,"[2, 22, 2.9]"
2.4,2.8,0.7924137931034483,0.983,0.0,1.0,0.0,0.0,0,"[4, 4, 2.0]"
2.7,2.0,0.2082758620689654,0.203,1.0,0.0,0.0,0.0,0,"[3, 4, 2.5]"
2.3,2.7,0.4703448275862068,0.636,0.0,0.0,1.0,0.0,0,"[5, 26, 2.9]"
4.1,3.7,0.3386206896551724,0.837,1.0,0.0,0.0,0.0,1,"[0, 0, 0.0]"
3.7,1.6,0.7062068965517241,0.764,1.0,0.0,0.0,0.0,0,"[5, 14, 3.8]"
2.4,2.6,0.3034482758620689,0.0,0.0,0.0,1.0,0.0,1,"[5, 2, 2.3]"
5.0,1.7,0.7641379310344827,0.227,0.0,0.0,0.0,1.0,1,"[1, 23, 5.0]"
3.3,3.2,0.2793103448275861,0.749,1.0,0.0,0.0,0.0,1,"[2, 5, 4.1]"
2.9,3.6,0.0324137931034482,0.34,0.0,1.0,0.0,0.0,1,"[3, 18, 2.2]"
3.8,4.9,0.0062068965517241,0.108,0.0,1.0,0.0,0.0,1,"[1, 4, 3.1]"
3.2,2.5,0.3062068965517241,0.8280000000000001,0.0,1.0,0.0,0.0,1,"[4, 3, 2.9]"
2.3,1.7,0.5262068965517241,0.618,0.0,1.0,0.0,0.0,1,"[2, 23, 2.3]"
4.6,5.0,0.8006896551724138,0.063,1.0,0.0,0.0,0.0,1,"[2, 13, 4.3]"
4.3,3.1,0.2413793103448275,0.011,0.0,1.0,0.0,0.0,0,"[4, 11, 4.7]"
4.6,0.9,0.7731034482758621,0.619,0.0,0.0,1.0,0.0,0,"[4, 26, 5.0]"
4.5,4.2,0.613103448275862,0.877,1.0,0.0,0.0,0.0,1,"[0, 0, 0.0]"
2.8,1.3,0.713103448275862,0.677,0.0,1.0,0.0,0.0,1,"[1, 20, 2.0]"
2.7,0.6,0.0096551724137931,0.8320000000000001,0.0,0.0,1.0,0.0,1,"[0, 0, 0.0]"
4.8,4.7,0.0786206896551724,0.411,0.0,0.0,1.0,0.0,1,"[1, 23, 5.0]"
4.9,4.3,0.0475862068965517,0.812,0.0,1.0,0.0,0.0,1,"[1, 8, 5.0]"
4.7,1.3,0.9613793103448276,0.471,0.0,0.0,1.0,0.0,1,"[2, 20, 4.4]"
3.9,2.7,0.96,0.05,0.0,0.0,1.0,0.0,0,"[5, 8, 3.7]"
4.7,1.5,0.4793103448275861,0.33,0.0,0.0,1.0,0.0,1,"[5, 1, 4.8]"
4.8,3.8,0.3206896551724137,0.254,0.0,0.0,0.0,1.0,1,"[0, 0, 0.0]"
2.8,2.1,0.9758620689655172,0.879,0.0,0.0,0.0,1.0,0,"[5, 4, 2.9]"
3.4,2.6,0.5551724137931034,0.8210000000000001,0.0,0.0,0.0,1.0,1,"[2, 4, 3.1]"
2.4,1.3,0.0868965517241379,0.511,1.0,0.0,0.0,0.0,0,"[2, 6, 2.5]"
2.1,2.2,0.1813793103448275,0.12,0.0,0.0,1.0,0.0,0,"[1, 2, 2.1]"
3.8,4.6,0.469655172413793,0.542,0.0,1.0,0.0,0.0,1,"[4, 5, 4.1]"
4.7,1.5,0.4799999999999999,0.496,1.0,0.0,0.0,0.0,0,"[5, 16, 4.5]"
4.5,4.3,0.3289655172413793,0.967,0.0,1.0,0.0,0.0,0,"[2, 2, 3.1]"
2.4,3.4,0.5062068965517241,0.447,0.0,1.0,0.0,0.0,0,"[1, 26, 2.6]"
4.7,0.6,0.6593103448275862,0.838,1.0,0.0,0.0,0.0,1,"[2, 4, 4.9]"
4.1,1.4,0.076551724137931,0.327,0.0,0.0,1.0,0.0,0,"[1, 5, 4.3]"
3.8,3.2,0.413103448275862,0.229,0.0,0.0,0.0,1.0,1,"[0, 0, 0.0]"
4.8,3.5,0.5075862068965518,0.386,0.0,0.0,0.0,1.0,0,"[2, 20, 4.0]"
3.7,4.8,0.0675862068965517,0.459,1.0,0.0,0.0,0.0,0,"[2, 29, 3.1]"
2.7,4.6,0.4537931034482758,0.987,0.0,0.0,0.0,1.0,1,"[0, 0, 0.0]"
3.5,4.0,0.2944827586206896,0.873,1.0,0.0,0.0,0.0,0,"[4, 7, 3.7]"
2.3,3.2,0.2593103448275862,0.558,0.0,0.0,1.0,0.0,1,"[4, 29, 3.0]"
2.7,2.1,0.4220689655172413,0.018,0.0,1.0,0.0,0.0,0,"[3, 5, 2.5]"
2.8,0.7,0.353103448275862,0.964,0.0,1.0,0.0,0.0,0,"[2, 30, 2.9]"
4.9,4.3,0.5406896551724137,0.601,0.0,0.0,0.0,1.0,1,"[4, 25, 4.7]"
4.6,2.0,0.0944827586206896,0.128,1.0,0.0,0.0,0.0,1,"[4, 29, 4.6]"
3.6,4.5,0.9358620689655172,0.615,1.0,0.0,0.0,0.0,1,"[1, 9, 4.3]"
3.8,4.2,0.2137931034482758,0.403,0.0,0.0,0.0,1.0,1,"[0, 0, 0.0]"
4.3,3.0,0.4193103448275861,0.987,0.0,0.0,0.0,1.0,0,"[1, 21, 4.8]"
3.8,3.8,0.7379310344827587,0.32,0.0,1.0,0.0,0.0,0,"[4, 23, 4.1]"
3.6,4.1,0.5634482758620689,0.224,1.0,0.0,0.0,0.0,1,"[2, 25, 4.4]"
2.3,2.5,0.9924137931034483,0.776,0.0,0.0,1.0,0.0,1,"[0, 0, 0.0]"
4.8,1.0,0.293103448275862,0.937,0.0,1.0,0.0,0.0,0,"[5, 27, 5.0]"
3.4,4.6,0.8682758620689655,0.5750000000000001,0.0,0.0,1.0,0.0,1,"[0, 0, 0.0]"
4.1,3.5,0.2772413793103448,0.736,1.0,0.0,0.0,0.0,1,"[0, 0, 0.0]"
4.9,2.9,0.4489655172413793,0.962,0.0,0.0,0.0,1.0,0,"[1, 13, 4.1]"
4.1,1.4,0.8427586206896551,0.077,0.0,0.0,1.0,0.0,1,"[1, 11, 4.2]"
2.3,1.7,0.1158620689655172,0.851,0.0,0.0,1.0,0.0,1,"[3, 17, 2.1]"
3.3,0.8,0.9455172413793104,0.877,0.0,0.0,1.0,0.0,0,"[2, 18, 3.5]"
3.9,3.8,0.9958620689655172,0.32,0.0,1.0,0.0,0.0,0,"[3, 8, 3.9]"
4.3,2.8,0.5248275862068965,0.132,0.0,0.0,1.0,0.0,1,"[4, 26, 4.3]"
2.9,4.5,0.0137931034482758,0.606,0.0,0.0,0.0,1.0,0,"[0, 0, 0.0]"
4.4,3.1,0.6303448275862069,0.704,0.0,0.0,0.0,1.0,0,"[2, 9, 4.4]"
3.0,2.2,0.2227586206896551,0.8210000000000001,1.0,0.0,0.0,0.0,0,"[0, 0, 0.0]"
2.2,3.2,0.2220689655172413,0.834,0.0,1.0,0.0,0.0,1,"[2, 9, 2.6]"
3.3,4.3,0.9710344827586208,0.948,0.0,0.0,1.0,0.0,0,"[2, 24, 2.5]"
3.6,2.3,0.6496551724137931,0.942,0.0,0.0,0.0,1.0,1,"[0, 0, 0.0]"
5.0,3.1,0.9986206896551724,0.178,0.0,0.0,0.0,1.0,0,"[1, 9, 4.3]"
2.5,2.7,0.5248275862068965,0.475,0.0,0.0,1.0,0.0,1,"[4, 30, 3.2]"
3.8,4.5,0.6765517241379311,0.039,0.0,0.0,1.0,0.0,0,"[2, 14, 4.5]"
3.8,1.9,0.1510344827586207,0.292,0.0,0.0,1.0,0.0,0,"[5, 4, 4.2]"
4.3,0.8,0.1386206896551723,0.555,0.0,0.0,0.0,1.0,0,"[1, 15, 4.0]"
3.6,3.3,0.8593103448275862,0.026,0.0,0.0,0.0,1.0,1,"[4, 13, 3.4]"
2.8,3.7,0.9282758620689656,0.235,0.0,0.0,1.0,0.0,0,"[0, 0, 0.0]"
4.8,0.9,0.7972413793103448,0.731,0.0,0.0,0.0,1.0,1,"[1, 12, 5.0]"
4.1,2.5,0.9482758620689656,0.915,0.0,0.0,0.0,1.0,0,"[2, 21, 3.3]"
2.3,3.3,0.4020689655172413,0.462,0.0,0.0,0.0,1.0,0,"[4, 9, 2.0]"
2.4,2.8,0.906896551724138,0.381,1.0,0.0,0.0,0.0,0,"[3, 10, 2.0]"
2.4,2.5,0.0696551724137931,0.647,0.0,1.0,0.0,0.0,1,"[4, 22, 2.0]"
5.0,2.5,0.6572413793103448,0.155,0.0,0.0,0.0,1.0,0,"[5, 23, 4.5]"
2.3,2.0,0.2779310344827586,0.455,0.0,0.0,1.0,0.0,1,"[3, 11, 3.0]"
2.5,0.7,0.4972413793103448,0.849,0.0,1.0,0.0,0.0,1,"[0, 0, 0.0]"
3.4,4.4,0.3675862068965517,0.398,1.0,0.0,0.0,0.0,1,"[3, 30, 3.6]"
2.4,0.6,0.8413793103448276,0.425,0.0,0.0,1.0,0.0,1,"[1, 10, 2.3]"
2.2,2.3,0.4786206896551724,0.376,1.0,0.0,0.0,0.0,0,"[3, 28, 2.4]"
2.6,1.2,0.6675862068965517,0.393,0.0,0.0,0.0,1.0,1,"[5, 2, 2.7]"
3.8,1.2,0.8427586206896551,0.616,0.0,0.0,0.0,1.0,1,"[5, 26, 2.8]"
3.5,2.7,0.4241379310344827,0.765,0.0,1.0,0.0,0.0,0,"[2, 19, 3.9]"
2.3,1.6,0.5241379310344828,0.384,0.0,1.0,0.0,0.0,1,"[2, 7, 2.6]"
3.6,1.8,0.5013793103448276,0.646,0.0,1.0,0.0,0.0,0,"[5, 21, 3.5]"
2.7,4.3,0.1710344827586206,0.941,0.0,1.0,0.0,0.0,1,"[0, 0, 0.0]"
4.6,4.7,0.0648275862068965,0.725,0.0,1.0,0.0,0.0,1,"[4, 21, 4.2]"
2.6,3.4,0.089655172413793,0.194,0.0,0.0,0.0,1.0,1,"[2, 25, 2.1]"
3.4,2.8,0.4227586206896551,0.581,0.0,0.0,1.0,0.0,0,"[2, 1, 3.6]"
3.6,4.6,0.5062068965517241,0.8190000000000001,1.0,0.0,0.0,0.0,1,"[3, 15, 3.8]"
4.3,1.9,0.0303448275862068,0.102,0.0,1.0,0.0,0.0,0,"[1, 6, 4.7]"
2.5,4.7,0.7558620689655172,0.796,0.0,1.0,0.0,0.0,0,"[0, 0, 0.0]"
2.1,4.0,0.7931034482758621,0.514,0.0,0.0,1.0,0.0,1,"[5, 17, 2.0]"
2.5,2.6,0.2772413793103448,0.183,0.0,1.0,0.0,0.0,0,"[4, 26, 2.5]"
4.3,1.3,0.9275862068965516,0.593,0.0,0.0,0.0,1.0,0,"[3, 4, 4.4]"
2.3,3.2,0.7744827586206896,0.273,1.0,0.0,0.0,0.0,1,"[4, 7, 3.1]"
4.6,1.5,0.4606896551724137,0.987,1.0,0.0,0.0,0.0,1,"[2, 29, 3.5]"
3.7,0.9,0.689655172413793,0.734,0.0,1.0,0.0,0.0,0,"[4, 6, 3.5]"
3.5,2.1,0.5875862068965517,0.556,0.0,1.0,0.0,0.0,0,"[0, 0, 0.0]"
3.9,4.0,0.4006896551724137,0.95,0.0,1.0,0.0,0.0,0,"[0, 0, 0.0]"
2.7,4.4,0.4082758620689655,0.191,0.0,1.0,0.0,0.0,0,"[1, 15, 4.0]"
2.6,1.4,0.7248275862068966,0.021,0.0,0.0,1.0,0.0,1,"[1, 13, 2.9]"
4.6,2.5,0.1855172413793103,0.047,0.0,0.0,0.0,1.0,1,"[5, 6, 5.0]"
2.7,4.4,0.1586206896551724,0.6920000000000001,1.0,0.0,0.0,0.0,1,"[2, 23, 2.7]"
3.9,4.2,0.4324137931034482,0.452,0.0,1.0,0.0,0.0,0,"[5, 8, 4.0]"
5.0,0.5,0.2227586206896551,0.003,0.0,0.0,0.0,1.0,1,"[2, 22, 4.3]"
2.0,4.4,0.9510344827586208,0.402,0.0,0.0,1.0,0.0,0,"[4, 2, 2.4]"
3.7,5.0,0.4993103448275861,0.271,1.0,0.0,0.0,0.0,1,"[1, 23, 3.3]"
4.7,2.8,0.8662068965517241,0.214,0.0,1.0,0.0,0.0,1,"[4, 26, 4.4]"
4.8,0.6,0.6158620689655172,0.488,0.0,0.0,0.0,1.0,0,"[4, 25, 4.6]"
3.1,1.2,0.6379310344827586,0.324,0.0,1.0,0.0,0.0,1,"[4, 7, 3.3]"
4.8,0.9,0.5448275862068965,0.036,0.0,0.0,0.0,1.0,0,"[3, 9, 4.5]"
3.9,4.2,0.5406896551724137,0.487,0.0,0.0,1.0,0.0,0,"[0, 0, 0.0]"
2.5,2.9,0.5744827586206896,0.495,0.0,0.0,1.0,0.0,1,"[2, 21, 2.0]"
4.6,4.5,0.6675862068965517,0.879,0.0,0.0,1.0,0.0,1,"[1, 27, 4.5]"
2.4,1.4,0.0848275862068965,0.998,0.0,0.0,1.0,0.0,1,"[4, 3, 2.0]"
2.7,4.1,0.493103448275862,0.586,0.0,0.0,0.0,1.0,1,"[0, 0, 0.0]"
4.7,2.1,0.9248275862068964,0.969,1.0,0.0,0.0,0.0,1,"[5, 15, 5.0]"
2.8,4.1,0.716551724137931,0.661,0.0,0.0,0.0,1.0,1,"[5, 6, 3.1]"
4.7,1.7,0.6075862068965517,0.923,0.0,0.0,1.0,0.0,0,"[2, 12, 4.2]"
4.3,2.1,0.6110344827586207,0.993,0.0,0.0,0.0,1.0,1,"[0, 0, 0.0]"
4.6,3.1,0.1144827586206896,0.657,1.0,0.0,0.0,0.0,0,"[2, 21, 5.0]"
2.6,3.2,0.3910344827586206,0.546,0.0,0.0,1.0,0.0,1,"[4, 3, 2.0]"
2.3,3.0,0.6682758620689655,0.271,0.0,0.0,0.0,1.0,0,"[1, 3, 2.0]"
3.3,0.8,0.473103448275862,0.503,0.0,0.0,1.0,0.0,1,"[5, 11, 2.0]"
2.2,1.5,0.5117241379310344,0.6960000000000001,1.0,0.0,0.0,0.0,1,"[5, 19, 2.5]"
4.8,1.7,0.986206896551724,0.973,1.0,0.0,0.0,0.0,1,"[3, 12, 4.1]"
4.7,0.8,0.9979310344827588,0.749,0.0,0.0,1.0,0.0,1,"[3, 12, 4.6]"
3.7,1.1,0.6055172413793103,0.5690000000000001,1.0,0.0,0.0,0.0,1,"[2, 28, 3.8]"
5.0,4.8,0.7972413793103448,0.339,0.0,0.0,0.0,1.0,0,"[2, 28, 5.0]"
3.3,1.1,0.1275862068965517,0.888,0.0,0.0,1.0,0.0,1,"[4, 15, 4.0]"
3.2,3.4,0.5248275862068965,0.318,0.0,0.0,0.0,1.0,1,"[3, 17, 3.6]"
3.7,4.4,0.6993103448275861,0.46,0.0,0.0,1.0,0.0,1,"[5, 7, 4.3]"
3.3,2.3,0.5662068965517242,0.7000000000000001,0.0,0.0,1.0,0.0,1,"[4, 10, 3.2]"
3.0,3.6,0.3172413793103448,0.489,1.0,0.0,0.0,0.0,1,"[1, 29, 3.0]"
2.1,2.0,0.8937931034482758,0.447,0.0,0.0,1.0,0.0,0,"[4, 20, 2.1]"
2.3,1.1,0.5868965517241379,0.236,0.0,1.0,0.0,0.0,0,"[4, 29, 2.2]"
4.7,3.5,0.663448275862069,0.635,1.0,0.0,0.0,0.0,0,"[4, 21, 4.2]"
2.2,2.5,0.1627586206896551,0.138,0.0,1.0,0.0,0.0,1,"[3, 26, 2.0]"
4.6,2.4,0.3255172413793103,0.395,0.0,0.0,1.0,0.0,0,"[3, 21, 3.6]"
3.2,1.6,0.2179310344827585,0.144,0.0,1.0,0.0,0.0,0,"[3, 29, 3.2]"
2.3,3.8,0.8386206896551723,0.394,0.0,0.0,1.0,0.0,0,"[3, 28, 2.8]"
3.9,4.2,0.0220689655172413,0.497,0.0,1.0,0.0,0.0,0,"[5, 10, 3.1]"
4.7,3.4,0.1420689655172413,0.512,0.0,0.0,0.0,1.0,0,"[3, 30, 4.9]"
2.2,2.7,0.1772413793103448,0.047,0.0,1.0,0.0,0.0,0,"[4, 16, 2.0]"
3.2,4.6,0.7855172413793103,0.838,0.0,0.0,1.0,0.0,0,"[0, 0, 0.0]"
2.5,4.9,0.7337931034482759,0.391,0.0,0.0,0.0,1.0,0,"[5, 4, 2.6]"
2.4,3.5,0.7482758620689655,0.089,0.0,1.0,0.0,0.0,0,"[4, 23, 2.5]"
3.4,3.5,0.6731034482758621,0.538,0.0,0.0,1.0,0.0,0,"[3, 7, 3.7]"
3.0,2.4,0.2524137931034482,0.332,0.0,0.0,0.0,1.0,1,"[1, 19, 2.6]"
2.8,3.1,0.0551724137931034,0.958,0.0,1.0,0.0,0.0,0,"[0, 0, 0.0]"
5.0,2.6,0.8062068965517241,0.8220000000000001,1.0,0.0,0.0,0.0,1,"[1, 28, 5.0]"
3.7,4.3,0.4675862068965516,0.434,0.0,0.0,0.0,1.0,0,"[1, 18, 2.0]"
3.3,4.3,0.6979310344827586,0.705,0.0,1.0,0.0,0.0,0,"[1, 19, 3.4]"
2.7,4.7,0.2034482758620689,0.865,0.0,1.0,0.0,0.0,0,"[2, 26, 2.7]"
2.1,4.1,0.8958620689655172,0.766,0.0,1.0,0.0,0.0,0,"[1, 19, 2.4]"
2.1,4.3,0.3386206896551724,0.786,0.0,0.0,1.0,0.0,0,"[2, 30, 2.9]"
4.3,4.4,0.9179310344827586,0.502,0.0,0.0,0.0,1.0,1,"[0, 0, 0.0]"
4.8,3.7,0.0137931034482758,0.965,0.0,1.0,0.0,0.0,1,"[3, 26, 4.1]"
2.5,4.4,0.5868965517241379,0.185,0.0,0.0,1.0,0.0,1,"[2, 10, 3.0]"
3.0,2.9,0.1627586206896551,0.734,1.0,0.0,0.0,0.0,0,"[0, 0, 0.0]"
4.3,2.6,0.329655172413793,0.677,0.0,0.0,1.0,0.0,1,"[0, 0, 0.0]"
2.1,4.9,0.6668965517241379,0.301,0.0,0.0,0.0,1.0,1,"[5, 11, 2.0]"
4.4,1.1,0.0434482758620689,0.36,1.0,0.0,0.0,0.0,1,"[1, 10, 4.5]"
2.8,1.2,0.3503448275862068,0.446,0.0,0.0,1.0,0.0,1,"[0, 0, 0.0]"
2.6,3.5,0.3903448275862068,0.546,0.0,1.0,0.0,0.0,1,"[4, 10, 2.9]"
2.2,4.2,0.2593103448275862,0.036,0.0,0.0,0.0,1.0,0,"[3, 4, 2.6]"
2.4,0.6,0.9110344827586206,0.319,1.0,0.0,0.0,0.0,1,"[4, 29, 2.6]"
3.7,0.5,0.3868965517241379,0.974,0.0,1.0,0.0,0.0,0,"[1, 1, 3.3]"
4.8,4.2,0.8737931034482759,0.355,1.0,0.0,0.0,0.0,0,"[0, 0, 0.0]"
3.7,3.6,0.4972413793103448,0.356,0.0,0.0,0.0,1.0,0,"[1, 18, 4.3]"
3.8,2.6,0.3489655172413792,0.217,0.0,0.0,1.0,0.0,1,"[0, 0, 0.0]"
3.0,2.8,0.7710344827586206,0.161,1.0,0.0,0.0,0.0,1,"[1, 23, 2.9]"
4.0,4.9,0.6048275862068966,0.269,0.0,0.0,0.0,1.0,1,"[3, 17, 4.7]"
4.1,4.1,0.8124137931034483,0.205,0.0,1.0,0.0,0.0,1,"[0, 0, 0.0]"
4.7,1.4,0.3744827586206896,0.164,1.0,0.0,0.0,0.0,0,"[3, 22, 4.9]"
5.0,1.7,0.689655172413793,0.549,0.0,0.0,1.0,0.0,1,"[0, 0, 0.0]"
2.8,3.1,0.1682758620689655,0.928,1.0,0.0,0.0,0.0,0,"[0, 0, 0.0]"
2.8,4.0,0.8875862068965517,0.082,0.0,1.0,0.0,0.0,0,"[2, 15, 2.6]"
2.7,4.7,0.1455172413793103,0.8150000000000001,1.0,0.0,0.0,0.0,1,"[4, 18, 2.9]"
2.0,3.5,0.5324137931034483,0.792,0.0,0.0,0.0,1.0,0,"[0, 0, 0.0]"
3.6,4.9,0.3724137931034482,0.955,0.0,1.0,0.0,0.0,0,"[5, 23, 3.5]"
3.8,2.9,0.8413793103448276,0.7020000000000001,1.0,0.0,0.0,0.0,1,"[0, 0, 0.0]"
4.9,0.7,0.1896551724137931,0.221,0.0,0.0,1.0,0.0,0,"[1, 25, 4.7]"
2.3,4.7,0.593103448275862,0.491,0.0,1.0,0.0,0.0,1,"[2, 5, 2.2]"
2.7,4.2,0.5951724137931035,0.537,0.0,0.0,1.0,0.0,0,"[4, 12, 2.9]"
4.8,4.6,0.8841379310344827,0.996,0.0,1.0,0.0,0.0,0,"[4, 10, 5.0]"
4.6,4.2,0.0593103448275861,0.292,0.0,0.0,1.0,0.0,1,"[2, 12, 4.5]"
2.1,2.3,0.926896551724138,0.292,1.0,0.0,0.0,0.0,1,"[1, 12, 2.8]"
2.1,1.5,0.489655172413793,0.891,0.0,0.0,1.0,0.0,1,"[3, 4, 2.0]"
4.1,2.1,0.5082758620689655,0.226,0.0,1.0,0.0,0.0,1,"[5, 24, 4.0]"
3.7,1.7,0.2986206896551723,0.449,0.0,0.0,0.0,1.0,1,"[0, 0, 0.0]"
2.5,4.0,0.2117241379310344,0.833,0.0,0.0,0.0,1.0,1,"[0, 0, 0.0]"
4.7,3.6,0.236551724137931,0.497,0.0,0.0,0.0,1.0,0,"[4, 25, 4.8]"
4.6,2.5,0.623448275862069,0.308,0.0,1.0,0.0,0.0,1,"[0, 0, 0.0]"
4.5,3.3,0.14,0.5740000000000001,0.0,0.0,1.0,0.0,1,"[3, 27, 4.8]"
4.1,2.7,0.9213793103448276,0.667,1.0,0.0,0.0,0.0,1,"[5, 9, 4.7]"
2.8,4.6,0.986206896551724,0.476,0.0,1.0,0.0,0.0,1,"[5, 1, 2.8]"
3.0,2.7,0.0737931034482758,0.285,0.0,0.0,1.0,0.0,1,"[4, 22, 3.0]"
2.3,1.0,0.4737931034482758,0.376,0.0,1.0,0.0,0.0,0,"[3, 13, 2.7]"
3.7,4.6,0.7655172413793103,0.975,1.0,0.0,0.0,0.0,0,"[5, 27, 2.5]"
3.2,3.0,0.8731034482758621,0.679,0.0,0.0,0.0,1.0,0,"[5, 30, 2.6]"
3.9,4.4,0.8082758620689655,0.297,0.0,1.0,0.0,0.0,1,"[0, 0, 0.0]"
5.0,2.9,0.2234482758620689,0.324,0.0,0.0,1.0,0.0,0,"[5, 4, 4.7]"
3.9,4.6,0.2510344827586206,0.205,1.0,0.0,0.0,0.0,0,"[3, 7, 3.8]"
4.1,1.1,0.9696551724137932,0.979,0.0,1.0,0.0,0.0,0,"[5, 17, 3.5]"
4.6,2.4,0.1020689655172413,0.842,1.0,0.0,0.0,0.0,0,"[0, 0, 0.0]"
2.9,2.7,0.1813793103448275,0.496,1.0,0.0,0.0,0.0,0,"[1, 17, 3.5]"
3.2,0.6,0.2703448275862068,0.394,0.0,1.0,0.0,0.0,1,"[5, 15, 3.9]"
4.6,2.5,0.2268965517241379,0.286,0.0,0.0,1.0,0.0,0,"[0, 0, 0.0]"
3.1,5.0,0.7468965517241379,0.5690000000000001,1.0,0.0,0.0,0.0,1,"[5, 7, 2.2]"
3.0,3.8,0.8648275862068965,0.006,0.0,0.0,1.0,0.0,0,"[1, 7, 3.6]"
2.3,1.3,0.3117241379310344,0.805,0.0,0.0,0.0,1.0,1,"[4, 6, 2.5]"
4.6,2.4,0.88,0.374,0.0,0.0,1.0,0.0,0,"[4, 2, 4.7]"
2.4,4.2,0.986206896551724,0.991,0.0,0.0,1.0,0.0,1,"[5, 3, 2.2]"
2.8,1.6,0.5993103448275862,0.19,0.0,0.0,0.0,1.0,0,"[1, 19, 2.0]"
2.7,2.2,0.4613793103448275,0.161,0.0,1.0,0.0,0.0,0,"[5, 23, 2.2]"
2.7,4.6,0.92,0.63,0.0,0.0,0.0,1.0,1,"[2, 15, 3.0]"
4.6,2.4,0.7572413793103449,0.9,1.0,0.0,0.0,0.0,1,"[2, 4, 5.0]"
3.1,4.9,0.2834482758620689,0.057,0.0,1.0,0.0,0.0,1,"[2, 18, 4.1]"
4.8,3.9,0.9351724137931036,0.835,0.0,0.0,0.0,1.0,0,"[1, 27, 5.0]"
2.4,4.2,0.0179310344827586,0.153,0.0,0.0,0.0,1.0,0,"[5, 30, 2.1]"
